sent nr	newsent nr	token nr	token	true	pred
330	678	7	was	O	O
330	678	8	cruel	O	O
330	678	9	,	O	O
330	678	10	and	O	O
330	678	11	at	O	O
330	678	12	the	O	O
330	678	13	first	O	O
330	678	14	whisper	O	O
330	678	15	of	O	O
330	678	16	coming	O	O
330	678	17	trouble	O	O
330	678	18	he	O	O
330	678	19	had	O	O
330	678	20	secretly	O	O
330	678	21	conveyed	O	O
330	678	22	his	O	O
330	678	23	treasures	O	O
330	678	24	aboard	O	O
330	678	25	a	O	O
330	678	26	ship	O	O
330	678	27	which	O	O
330	678	28	was	O	O
330	678	29	manned	O	O
330	678	30	by	O	O
330	678	31	devoted	O	O
330	678	32	adherents	O	O
330	678	33	.	O	O
331	679	0	It	O	O
331	679	1	was	O	O
331	679	2	an	O	O
331	679	3	empty	O	O
331	679	4	palace	O	O
331	679	5	which	O	O
331	679	6	was	O	O
331	679	7	stormed	O	O
331	679	8	by	O	O
331	679	9	the	O	O
331	679	10	insurgents	O	O
331	679	11	next	O	O
331	679	12	day	O	O
331	679	13	.	O	O
332	680	0	The	O	O
332	680	1	dictator	O	O
332	680	2	,	O	O
332	680	3	his	O	O
332	680	4	two	O	O
332	680	5	children	O	O
332	680	6	,	O	O
332	680	7	his	O	O
332	680	8	secretary	O	O
332	680	9	,	O	O
332	680	10	and	O	O
332	680	11	his	O	O
332	680	12	wealth	O	O
332	680	13	had	O	O
332	680	14	all	O	O
332	680	15	escaped	O	O
332	680	16	them	O	O
332	680	17	.	O	O
333	681	0	From	O	O
333	681	1	that	O	O
333	681	2	moment	O	O
333	681	3	he	O	O
333	681	4	had	O	O
333	681	5	vanished	O	O
333	681	6	from	O	O
333	681	7	the	O	O
333	681	8	world	O	O
333	681	9	,	O	O
333	681	10	and	O	O
333	681	11	his	O	O
333	681	12	identity	O	O
333	681	13	had	O	O
333	681	14	been	O	O
333	681	15	a	O	O
333	681	16	frequent	O	O
333	681	17	subject	O	O
333	681	18	for	O	O
333	681	19	comment	O	O
333	681	20	in	O	O
333	681	21	the	O	O
333	681	22	European	O	O
333	681	23	press	O	O
333	681	24	.	O	O
334	682	0	``	O	O
334	682	1	Yes	O	O
334	682	2	,	O	O
334	682	3	sir	O	O
334	682	4	,	O	O
334	682	5	Don	O	O
334	682	6	Murillo	O	O
334	682	7	,	O	O
334	682	8	the	O	O
334	682	9	Tiger	O	O
334	682	10	of	O	O
334	682	11	San	O	O
334	682	12	Pedro	O	O
334	682	13	,	O	O
334	682	14	''	O	O
334	682	15	said	O	O
334	682	16	Baynes	O	O
334	682	17	.	O	O
335	683	0	``	O	O
335	683	1	If	O	O
335	683	2	you	O	O
335	683	3	look	O	O
335	683	4	it	O	O
335	683	5	up	O	O
335	683	6	you	O	O
335	683	7	will	O	O
335	683	8	find	O	O
335	683	9	that	O	O
335	683	10	the	O	O
335	683	11	San	O	O
335	683	12	Pedro	O	O
335	683	13	colours	O	O
335	683	14	are	O	O
335	683	15	green	O	O
335	683	16	and	O	O
335	683	17	white	O	O
335	683	18	,	O	O
335	683	19	same	O	O
335	683	20	as	O	O
335	683	21	in	O	O
335	683	22	the	O	O
335	683	23	note	O	O
335	683	24	,	O	O
335	683	25	Mr.	O	O
335	683	26	Holmes	O	O
335	683	27	.	O	O
336	684	0	Henderson	O	O
336	684	1	he	O	O
336	684	2	called	O	O
336	684	3	himself	O	O
336	684	4	,	O	O
336	684	5	but	O	O
336	684	6	I	O	O
336	684	7	traced	O	O
336	684	8	him	O	O
336	684	9	back	O	O
336	684	10	,	O	O
336	684	11	Paris	O	O
336	684	12	and	O	O
336	684	13	Rome	O	O
336	684	14	and	O	O
336	684	15	Madrid	O	O
336	684	16	to	O	O
336	684	17	Barcelona	O	O
336	684	18	,	O	O
336	684	19	where	O	O
336	684	20	his	O	O
336	684	21	ship	O	O
336	684	22	came	O	O
336	684	23	in	O	O
336	684	24	in	O	O
336	684	25	'86	O	O
336	684	26	.	O	O
337	685	0	They	O	O
337	685	1	've	O	O
337	685	2	been	O	O
337	685	3	looking	O	O
337	685	4	for	O	O
337	685	5	him	O	O
337	685	6	all	O	O
337	685	7	the	O	O
337	685	8	time	O	O
337	685	9	for	O	O
337	685	10	their	O	O
337	685	11	revenge	O	O
337	685	12	,	O	O
337	685	13	but	O	O
337	685	14	it	O	O
337	685	15	is	O	O
337	685	16	only	O	O
337	685	17	now	O	O
337	685	18	that	O	O
337	685	19	they	O	O
337	685	20	have	O	O
337	685	21	begun	O	O
337	685	22	to	O	O
337	685	23	find	O	O
337	685	24	him	O	O
337	685	25	out	O	O
337	685	26	.	O	O
337	685	27	''	O	O
338	686	0	``	O	O
338	686	1	They	O	O
338	686	2	discovered	O	O
338	686	3	him	O	O
338	686	4	a	O	O
338	686	5	year	O	O
338	686	6	ago	O	O
338	686	7	,	O	O
338	686	8	''	O	O
338	686	9	said	O	O
338	686	10	Miss	O	O
338	686	11	Burnet	O	O
338	686	12	,	O	O
338	686	13	who	O	O
338	686	14	had	O	O
338	686	15	sat	O	O
338	686	16	up	O	O
338	686	17	and	O	O
338	686	18	was	O	O
338	686	19	now	O	O
338	686	20	intently	O	O
338	686	21	following	O	O
338	686	22	the	O	O
338	686	23	conversation	O	O
338	686	24	.	O	O
339	687	0	``	O	O
339	687	1	Once	O	O
339	687	2	already	O	O
339	687	3	his	O	O
339	687	4	life	O	O
339	687	5	has	O	O
339	687	6	been	O	O
339	687	7	attempted	O	O
339	687	8	,	O	O
339	687	9	but	O	O
339	687	10	some	O	O
339	687	11	evil	O	O
339	687	12	spirit	O	O
339	687	13	shielded	O	O
339	687	14	him	O	O
339	687	15	.	O	O
340	688	0	Now	O	O
340	688	1	,	O	O
340	688	2	again	O	O
340	688	3	,	O	O
340	688	4	it	O	O
340	688	5	is	O	O
340	688	6	the	O	O
340	688	7	noble	O	O
340	688	8	,	O	O
340	688	9	chivalrous	O	O
340	688	10	Garcia	O	O
340	688	11	who	O	O
340	688	12	has	O	O
340	688	13	fallen	O	O
340	688	14	,	O	O
340	688	15	while	O	O
340	688	16	the	O	O
340	688	17	monster	O	O
340	688	18	goes	O	O
340	688	19	safe	O	O
340	688	20	.	O	O
341	689	0	But	O	O
341	689	1	another	O	O
341	689	2	will	O	O
341	689	3	come	O	O
341	689	4	,	O	O
341	689	5	and	O	O
341	689	6	yet	O	O
341	689	7	another	O	O
341	689	8	,	O	O
341	689	9	until	O	O
341	689	10	some	O	O
341	689	11	day	O	O
341	689	12	justice	O	O
341	689	13	will	O	O
341	689	14	be	O	O
341	689	15	done	O	O
341	689	16	;	O	O
341	689	17	that	O	O
341	689	18	is	O	O
341	689	19	as	O	O
341	689	20	certain	O	O
341	689	21	as	O	O
341	689	22	the	O	O
341	689	23	rise	O	O
341	689	24	of	O	O
341	689	25	to-morrow	O	O
341	689	26	's	O	O
341	689	27	sun	O	O
341	689	28	.	O	O
341	689	29	''	O	O
342	690	0	Her	O	O
342	690	1	thin	O	O
342	690	2	hands	O	O
342	690	3	clenched	O	O
342	690	4	,	O	O
342	690	5	and	O	O
342	690	6	her	O	O
342	690	7	worn	O	O
342	690	8	face	O	O
342	690	9	blanched	O	O
342	690	10	with	O	O
342	690	11	the	O	O
342	690	12	passion	O	O
342	690	13	of	O	O
342	690	14	her	O	O
342	690	15	hatred	O	O
342	690	16	.	O	O
343	691	0	``	O	O
343	691	1	But	O	O
343	691	2	how	O	O
343	691	3	come	O	O
343	691	4	you	O	O
343	691	5	into	O	O
343	691	6	this	O	O
343	691	7	matter	O	O
343	691	8	,	O	O
343	691	9	Miss	O	O
343	691	10	Burnet	O	O
343	691	11	?	O	O
343	691	12	''	O	O
343	691	13	asked	O	O
343	691	14	Holmes	O	O
343	691	15	.	O	O
344	692	0	``	O	O
344	692	1	How	O	O
344	692	2	can	O	O
344	692	3	an	O	O
344	692	4	English	O	O
344	692	5	lady	O	O
344	692	6	join	O	O
344	692	7	in	O	O
344	692	8	such	O	O
344	692	9	a	O	O
344	692	10	murderous	O	O
344	692	11	affair	O	O
344	692	12	?	O	O
344	692	13	''	O	O
345	693	0	``	O	O
345	693	1	I	O	O
345	693	2	join	O	O
345	693	3	in	O	O
345	693	4	it	O	O
345	693	5	because	O	O
345	693	6	there	O	O
345	693	7	is	O	O
345	693	8	no	B-NEG	B-NEG
345	693	9	other	O	O
345	693	10	way	O	O
345	693	11	in	O	O
345	693	12	the	O	O
345	693	13	world	O	O
345	693	14	by	O	O
345	693	15	which	O	O
345	693	16	justice	O	O
345	693	17	can	O	O
345	693	18	be	O	O
345	693	19	gained	O	O
345	693	20	.	O	O
346	694	0	What	O	O
346	694	1	does	O	O
346	694	2	the	O	O
346	694	3	law	O	O
346	694	4	of	O	O
346	694	5	England	O	O
346	694	6	care	O	O
346	694	7	for	O	O
346	694	8	the	O	O
346	694	9	rivers	O	O
346	694	10	of	O	O
346	694	11	blood	O	O
346	694	12	shed	O	O
346	694	13	years	O	O
346	694	14	ago	O	O
346	694	15	in	O	O
346	694	16	San	O	O
346	694	17	Pedro	O	O
346	694	18	,	O	O
346	694	19	or	O	O
346	694	20	for	O	O
346	694	21	the	O	O
346	694	22	shipload	O	O
346	694	23	of	O	O
346	694	24	treasure	O	O
346	694	25	which	O	O
346	694	26	this	O	O
346	694	27	man	O	O
346	694	28	has	O	O
346	694	29	stolen	O	O
346	694	30	?	O	O
347	695	0	To	O	O
347	695	1	you	O	O
347	695	2	they	O	O
347	695	3	are	O	O
347	695	4	like	O	O
347	695	5	crimes	O	O
347	695	6	committed	O	O
347	695	7	in	O	O
347	695	8	some	O	O
347	695	9	other	O	O
347	695	10	planet	O	O
347	695	11	.	O	O
348	696	0	But	O	O
348	696	1	we	O	O
348	696	2	know	O	O
348	696	3	.	O	O
349	697	0	We	O	O
349	697	1	have	O	O
349	697	2	learned	O	O
349	697	3	the	O	O
349	697	4	truth	O	O
349	697	5	in	O	O
349	697	6	sorrow	O	O
349	697	7	and	O	O
349	697	8	in	O	O
349	697	9	suffering	O	O
349	697	10	.	O	O
350	698	0	To	O	O
350	698	1	us	O	O
350	698	2	there	O	O
350	698	3	is	O	O
350	698	4	no	B-NEG	B-NEG
350	698	5	fiend	O	O
350	698	6	in	O	O
350	698	7	hell	O	O
350	698	8	like	O	O
350	698	9	Juan	O	O
350	698	10	Murillo	O	O
350	698	11	,	O	O
350	698	12	and	O	O
350	698	13	no	B-NEG	B-NEG
350	698	14	peace	O	O
350	698	15	in	O	O
350	698	16	life	O	O
350	698	17	while	O	O
350	698	18	his	O	O
350	698	19	victims	O	O
350	698	20	still	O	O
350	698	21	cry	O	O
350	698	22	for	O	O
350	698	23	vengeance	O	O
350	698	24	.	O	O
350	698	25	''	O	O
351	699	0	``	O	O
351	699	1	No	O	O
351	699	2	doubt	O	O
351	699	3	,	O	O
351	699	4	''	O	O
351	699	5	said	O	O
351	699	6	Holmes	O	O
351	699	7	,	O	O
351	699	8	``	O	O
351	699	9	he	O	O
351	699	10	was	O	O
351	699	11	as	O	O
351	699	12	you	O	O
351	699	13	say	O	O
351	699	14	.	O	O
352	700	0	I	O	O
352	700	1	have	O	O
352	700	2	heard	O	O
352	700	3	that	O	O
352	700	4	he	O	O
352	700	5	was	O	O
352	700	6	atrocious	O	O
352	700	7	.	O	O
353	701	0	But	O	O
353	701	1	how	O	O
353	701	2	are	O	O
353	701	3	you	O	O
353	701	4	affected	O	O
353	701	5	?	O	O
353	701	6	''	O	O
354	702	0	``	O	O
354	702	1	I	O	O
354	702	2	will	O	O
354	702	3	tell	O	O
354	702	4	you	O	O
354	702	5	it	O	O
354	702	6	all	O	O
354	702	7	.	O	O
355	703	0	This	O	O
355	703	1	villain	O	O
355	703	2	's	O	O
355	703	3	policy	O	O
355	703	4	was	O	O
355	703	5	to	O	O
355	703	6	murder	O	O
355	703	7	,	O	O
355	703	8	on	O	O
355	703	9	one	O	O
355	703	10	pretext	O	O
355	703	11	or	O	O
355	703	12	another	O	O
355	703	13	,	O	O
355	703	14	every	O	O
355	703	15	man	O	O
355	703	16	who	O	O
355	703	17	showed	O	O
355	703	18	such	O	O
355	703	19	promise	O	O
355	703	20	that	O	O
355	703	21	he	O	O
355	703	22	might	O	O
355	703	23	in	O	O
355	703	24	time	O	O
355	703	25	come	O	O
355	703	26	to	O	O
355	703	27	be	O	O
355	703	28	a	O	O
355	703	29	dangerous	O	O
355	703	30	rival	O	O
355	703	31	.	O	O
356	704	0	My	O	O
356	704	1	husband	O	O
356	704	2	--	O	O
356	704	3	yes	O	O
356	704	4	,	O	O
356	704	5	my	O	O
356	704	6	real	O	O
356	704	7	name	O	O
356	704	8	is	O	O
356	704	9	Signora	O	O
356	704	10	Victor	O	O
356	704	11	Durando	O	O
356	704	12	--	O	O
356	704	13	was	O	O
356	704	14	the	O	O
356	704	15	San	O	O
356	704	16	Pedro	O	O
356	704	17	minister	O	O
356	704	18	in	O	O
356	704	19	London	O	O
356	704	20	.	O	O
357	705	0	He	O	O
357	705	1	met	O	O
357	705	2	me	O	O
357	705	3	and	O	O
357	705	4	married	O	O
357	705	5	me	O	O
357	705	6	there	O	O
357	705	7	.	O	O
358	706	0	A	O	O
358	706	1	nobler	O	O
358	706	2	man	O	O
358	706	3	never	O	B-NEG
358	706	4	lived	O	O
358	706	5	upon	O	O
358	706	6	earth	O	O
358	706	7	.	O	O
359	707	0	Unhappily	O	O
359	707	1	,	O	O
359	707	2	Murillo	O	O
359	707	3	heard	O	O
359	707	4	of	O	O
359	707	5	his	O	O
359	707	6	excellence	O	O
359	707	7	,	O	O
359	707	8	recalled	O	O
359	707	9	him	O	O
359	707	10	on	O	O
359	707	11	some	O	O
359	707	12	pretext	O	O
359	707	13	,	O	O
359	707	14	and	O	O
359	707	15	had	O	O
359	707	16	him	O	O
359	707	17	shot	O	O
359	707	18	.	O	O
360	708	0	With	O	O
360	708	1	a	O	O
360	708	2	premonition	O	O
360	708	3	of	O	O
360	708	4	his	O	O
360	708	5	fate	O	O
360	708	6	he	O	O
360	708	7	had	O	O
360	708	8	refused	O	O
360	708	9	to	O	O
360	708	10	take	O	O
360	708	11	me	O	O
360	708	12	with	O	O
360	708	13	him	O	O
360	708	14	.	O	O
361	709	0	His	O	O
361	709	1	estates	O	O
361	709	2	were	O	O
361	709	3	confiscated	O	O
361	709	4	,	O	O
361	709	5	and	O	O
361	709	6	I	O	O
361	709	7	was	O	O
361	709	8	left	O	O
361	709	9	with	O	O
361	709	10	a	O	O
361	709	11	pittance	O	O
361	709	12	and	O	O
361	709	13	a	O	O
361	709	14	broken	O	O
361	709	15	heart	O	O
361	709	16	.	O	O
362	710	0	``	O	O
362	710	1	Then	O	O
362	710	2	came	O	O
362	710	3	the	O	O
362	710	4	downfall	O	O
362	710	5	of	O	O
362	710	6	the	O	O
362	710	7	tyrant	O	O
362	710	8	.	O	O
363	711	0	He	O	O
363	711	1	escaped	O	O
363	711	2	as	O	O
363	711	3	you	O	O
363	711	4	have	O	O
363	711	5	just	O	O
363	711	6	described	O	O
363	711	7	.	O	O
364	712	0	But	O	O
364	712	1	the	O	O
364	712	2	many	O	O
364	712	3	whose	O	O
364	712	4	lives	O	O
364	712	5	he	O	O
364	712	6	had	O	O
364	712	7	ruined	O	O
364	712	8	,	O	O
364	712	9	whose	O	O
364	712	10	nearest	O	O
364	712	11	and	O	O
364	712	12	dearest	O	O
364	712	13	had	O	O
364	712	14	suffered	O	O
364	712	15	torture	O	O
364	712	16	and	O	O
364	712	17	death	O	O
364	712	18	at	O	O
364	712	19	his	O	O
364	712	20	hands	O	O
364	712	21	,	O	O
364	712	22	would	O	O
364	712	23	not	B-NEG	B-NEG
364	712	24	let	O	O
364	712	25	the	O	O
364	712	26	matter	O	O
364	712	27	rest	O	O
364	712	28	.	O	O
365	713	0	They	O	O
365	713	1	banded	O	O
365	713	2	themselves	O	O
365	713	3	into	O	O
365	713	4	a	O	O
365	713	5	society	O	O
365	713	6	which	O	O
365	713	7	should	O	O
365	713	8	never	B-NEG	B-NEG
365	713	9	be	O	O
365	713	10	dissolved	O	O
365	713	11	until	O	O
365	713	12	the	O	O
365	713	13	work	O	O
365	713	14	was	O	O
365	713	15	done	O	O
365	713	16	.	O	O
366	714	0	It	O	O
366	714	1	was	O	O
366	714	2	my	O	O
366	714	3	part	O	O
366	714	4	after	O	O
366	714	5	we	O	O
366	714	6	had	O	O
366	714	7	discovered	O	O
366	714	8	in	O	O
366	714	9	the	O	O
366	714	10	transformed	O	O
366	714	11	Henderson	O	O
366	714	12	the	O	O
366	714	13	fallen	O	O
366	714	14	despot	O	O
366	714	15	,	O	O
366	714	16	to	O	O
366	714	17	attach	O	O
366	714	18	myself	O	O
366	714	19	to	O	O
366	714	20	his	O	O
366	714	21	household	O	O
366	714	22	and	O	O
366	714	23	keep	O	O
366	714	24	the	O	O
366	714	25	others	O	O
366	714	26	in	O	O
366	714	27	touch	O	O
366	714	28	with	O	O
366	714	29	his	O	O
366	714	30	movements	O	O
366	714	31	.	O	O
367	715	0	This	O	O
367	715	1	I	O	O
367	715	2	was	O	O
367	715	3	able	O	O
367	715	4	to	O	O
367	715	5	do	O	O
367	715	6	by	O	O
367	715	7	securing	O	O
367	715	8	the	O	O
367	715	9	position	O	O
367	715	10	of	O	O
367	715	11	governess	O	O
367	715	12	in	O	O
367	715	13	his	O	O
367	715	14	family	O	O
367	715	15	.	O	O
368	716	0	He	O	O
368	716	1	little	O	O
368	716	2	knew	O	O
368	716	3	that	O	O
368	716	4	the	O	O
368	716	5	woman	O	O
368	716	6	who	O	O
368	716	7	faced	O	O
368	716	8	him	O	O
368	716	9	at	O	O
368	716	10	every	O	O
368	716	11	meal	O	O
368	716	12	was	O	O
368	716	13	the	O	O
368	716	14	woman	O	O
368	716	15	whose	O	O
368	716	16	husband	O	O
368	716	17	he	O	O
368	716	18	had	O	O
368	716	19	hurried	O	O
368	716	20	at	O	O
368	716	21	an	O	O
368	716	22	hour	O	O
368	716	23	's	O	O
368	716	24	notice	O	O
368	716	25	into	O	O
368	716	26	eternity	O	O
368	716	27	.	O	O
369	717	0	I	O	O
369	717	1	smiled	O	O
369	717	2	on	O	O
369	717	3	him	O	O
369	717	4	,	O	O
369	717	5	did	O	O
369	717	6	my	O	O
369	717	7	duty	O	O
369	717	8	to	O	O
369	717	9	his	O	O
369	717	10	children	O	O
369	717	11	,	O	O
369	717	12	and	O	O
369	717	13	bided	O	O
369	717	14	my	O	O
369	717	15	time	O	O
369	717	16	.	O	O
370	718	0	An	O	O
370	718	1	attempt	O	O
370	718	2	was	O	O
370	718	3	made	O	O
370	718	4	in	O	O
370	718	5	Paris	O	O
370	718	6	and	O	O
370	718	7	failed	O	O
370	718	8	.	O	O
371	719	0	We	O	O
371	719	1	zig-zagged	O	O
371	719	2	swiftly	O	O
371	719	3	here	O	O
371	719	4	and	O	O
371	719	5	there	O	O
371	719	6	over	O	O
371	719	7	Europe	O	O
371	719	8	to	O	O
371	719	9	throw	O	O
371	719	10	off	O	O
371	719	11	the	O	O
371	719	12	pursuers	O	O
371	719	13	and	O	O
371	719	14	finally	O	O
371	719	15	returned	O	O
371	719	16	to	O	O
371	719	17	this	O	O
371	719	18	house	O	O
371	719	19	,	O	O
371	719	20	which	O	O
371	719	21	he	O	O
371	719	22	had	O	O
371	719	23	taken	O	O
371	719	24	upon	O	O
371	719	25	his	O	O
371	719	26	first	O	O
371	719	27	arrival	O	O
371	719	28	in	O	O
371	719	29	England	O	O
371	719	30	.	O	O
372	720	0	``	O	O
372	720	1	But	O	O
372	720	2	here	O	O
372	720	3	also	O	O
372	720	4	the	O	O
372	720	5	ministers	O	O
372	720	6	of	O	O
372	720	7	justice	O	O
372	720	8	were	O	O
372	720	9	waiting	O	O
372	720	10	.	O	O
373	721	0	Knowing	O	O
373	721	1	that	O	O
373	721	2	he	O	O
373	721	3	would	O	O
373	721	4	return	O	O
373	721	5	there	O	O
373	721	6	,	O	O
373	721	7	Garcia	O	O
373	721	8	,	O	O
373	721	9	who	O	O
373	721	10	is	O	O
373	721	11	the	O	O
373	721	12	son	O	O
373	721	13	of	O	O
373	721	14	the	O	O
373	721	15	former	O	O
373	721	16	highest	O	O
373	721	17	dignitary	O	O
373	721	18	in	O	O
373	721	19	San	O	O
373	721	20	Pedro	O	O
373	721	21	,	O	O
373	721	22	was	O	O
373	721	23	waiting	O	O
373	721	24	with	O	O
373	721	25	two	O	O
373	721	26	trusty	O	O
373	721	27	companions	O	O
373	721	28	of	O	O
373	721	29	humble	O	O
373	721	30	station	O	O
373	721	31	,	O	O
373	721	32	all	O	O
373	721	33	three	O	O
373	721	34	fired	O	O
373	721	35	with	O	O
373	721	36	the	O	O
373	721	37	same	O	O
373	721	38	reasons	O	O
373	721	39	for	O	O
373	721	40	revenge	O	O
373	721	41	.	O	O
374	722	0	He	O	O
374	722	1	could	O	O
374	722	2	do	O	O
374	722	3	little	O	O
374	722	4	during	O	O
374	722	5	the	O	O
374	722	6	day	O	O
374	722	7	,	O	O
374	722	8	for	O	O
374	722	9	Murillo	O	O
374	722	10	took	O	O
374	722	11	every	O	O
374	722	12	precaution	O	O
374	722	13	and	O	O
374	722	14	never	B-NEG	B-NEG
374	722	15	went	O	O
374	722	16	out	O	O
374	722	17	save	O	O
374	722	18	with	O	O
374	722	19	his	O	O
374	722	20	satellite	O	O
374	722	21	Lucas	O	O
374	722	22	,	O	O
374	722	23	or	O	O
374	722	24	Lopez	O	O
374	722	25	as	O	O
374	722	26	he	O	O
374	722	27	was	O	O
374	722	28	known	O	O
374	722	29	in	O	O
374	722	30	the	O	O
374	722	31	days	O	O
374	722	32	of	O	O
374	722	33	his	O	O
374	722	34	greatness	O	O
374	722	35	.	O	O
375	723	0	At	O	O
375	723	1	night	O	O
375	723	2	,	O	O
375	723	3	however	O	O
375	723	4	,	O	O
375	723	5	he	O	O
375	723	6	slept	O	O
375	723	7	alone	O	O
375	723	8	,	O	O
375	723	9	and	O	O
375	723	10	the	O	O
375	723	11	avenger	O	O
375	723	12	might	O	O
375	723	13	find	O	O
375	723	14	him	O	O
375	723	15	.	O	O
376	724	0	On	O	O
376	724	1	a	O	O
376	724	2	certain	O	O
376	724	3	evening	O	O
376	724	4	,	O	O
376	724	5	which	O	O
376	724	6	had	O	O
376	724	7	been	O	O
376	724	8	prearranged	O	O
376	724	9	,	O	O
376	724	10	I	O	O
376	724	11	sent	O	O
376	724	12	my	O	O
376	724	13	friend	O	O
376	724	14	final	O	O
376	724	15	instructions	O	O
376	724	16	,	O	O
376	724	17	for	O	O
376	724	18	the	O	O
376	724	19	man	O	O
376	724	20	was	O	O
376	724	21	forever	O	O
376	724	22	on	O	O
376	724	23	the	O	O
376	724	24	alert	O	O
376	724	25	and	O	O
376	724	26	continually	O	O
376	724	27	changed	O	O
376	724	28	his	O	O
376	724	29	room	O	O
376	724	30	.	O	O
377	725	0	I	O	O
377	725	1	was	O	O
377	725	2	to	O	O
377	725	3	see	O	O
377	725	4	that	O	O
377	725	5	the	O	O
377	725	6	doors	O	O
377	725	7	were	O	O
377	725	8	open	O	O
377	725	9	and	O	O
377	725	10	the	O	O
377	725	11	signal	O	O
377	725	12	of	O	O
377	725	13	a	O	O
377	725	14	green	O	O
377	725	15	or	O	O
377	725	16	white	O	O
377	725	17	light	O	O
377	725	18	in	O	O
377	725	19	a	O	O
377	725	20	window	O	O
377	725	21	which	O	O
377	725	22	faced	O	O
377	725	23	the	O	O
377	725	24	drive	O	O
377	725	25	was	O	O
377	725	26	to	O	O
377	725	27	give	O	O
377	725	28	notice	O	O
377	725	29	if	O	O
377	725	30	all	O	O
377	725	31	was	O	O
377	725	32	safe	O	O
377	725	33	or	O	O
377	725	34	if	O	O
377	725	35	the	O	O
377	725	36	attempt	O	O
377	725	37	had	O	O
377	725	38	better	O	O
377	725	39	be	O	O
377	725	40	postponed	O	O
377	725	41	.	O	O
378	726	0	``	O	O
378	726	1	But	O	O
378	726	2	everything	O	O
378	726	3	went	O	O
378	726	4	wrong	O	O
378	726	5	with	O	O
378	726	6	us	O	O
378	726	7	.	O	O
379	727	0	In	O	O
379	727	1	some	O	O
379	727	2	way	O	O
379	727	3	I	O	O
379	727	4	had	O	O
379	727	5	excited	O	O
379	727	6	the	O	O
379	727	7	suspicion	O	O
379	727	8	of	O	O
379	727	9	Lopez	O	O
379	727	10	,	O	O
379	727	11	the	O	O
379	727	12	secretary	O	O
379	727	13	.	O	O
380	728	0	He	O	O
380	728	1	crept	O	O
380	728	2	up	O	O
380	728	3	behind	O	O
380	728	4	me	O	O
380	728	5	and	O	O
380	728	6	sprang	O	O
380	728	7	upon	O	O
380	728	8	me	O	O
380	728	9	just	O	O
380	728	10	as	O	O
380	728	11	I	O	O
380	728	12	had	O	O
380	728	13	finished	O	O
380	728	14	the	O	O
380	728	15	note	O	O
380	728	16	.	O	O
381	729	0	He	O	O
381	729	1	and	O	O
381	729	2	his	O	O
381	729	3	master	O	O
381	729	4	dragged	O	O
381	729	5	me	O	O
381	729	6	to	O	O
381	729	7	my	O	O
381	729	8	room	O	O
381	729	9	and	O	O
381	729	10	held	O	O
381	729	11	judgment	O	O
381	729	12	upon	O	O
381	729	13	me	O	O
381	729	14	as	O	O
381	729	15	a	O	O
381	729	16	convicted	O	O
381	729	17	traitress	O	O
381	729	18	.	O	O
382	730	0	Then	O	O
382	730	1	and	O	O
382	730	2	there	O	O
382	730	3	they	O	O
382	730	4	would	O	O
382	730	5	have	O	O
382	730	6	plunged	O	O
382	730	7	their	O	O
382	730	8	knives	O	O
382	730	9	into	O	O
382	730	10	me	O	O
382	730	11	could	O	O
382	730	12	they	O	O
382	730	13	have	O	O
382	730	14	seen	O	O
382	730	15	how	O	O
382	730	16	to	O	O
382	730	17	escape	O	O
382	730	18	the	O	O
382	730	19	consequences	O	O
382	730	20	of	O	O
382	730	21	the	O	O
382	730	22	deed	O	O
382	730	23	.	O	O
383	731	0	Finally	O	O
383	731	1	,	O	O
383	731	2	after	O	O
383	731	3	much	O	O
383	731	4	debate	O	O
383	731	5	,	O	O
383	731	6	they	O	O
383	731	7	concluded	O	O
383	731	8	that	O	O
383	731	9	my	O	O
383	731	10	murder	O	O
383	731	11	was	O	O
383	731	12	too	O	O
383	731	13	dangerous	O	O
383	731	14	.	O	O
384	732	0	But	O	O
384	732	1	they	O	O
384	732	2	determined	O	O
384	732	3	to	O	O
384	732	4	get	O	O
384	732	5	rid	O	O
384	732	6	forever	O	O
384	732	7	of	O	O
384	732	8	Garcia	O	O
384	732	9	.	O	O
385	733	0	They	O	O
385	733	1	had	O	O
385	733	2	gagged	O	O
385	733	3	me	O	O
385	733	4	,	O	O
385	733	5	and	O	O
385	733	6	Murillo	O	O
385	733	7	twisted	O	O
385	733	8	my	O	O
385	733	9	arm	O	O
385	733	10	round	O	O
385	733	11	until	O	O
385	733	12	I	O	O
385	733	13	gave	O	O
385	733	14	him	O	O
385	733	15	the	O	O
385	733	16	address	O	O
385	733	17	.	O	O
386	734	0	I	O	O
386	734	1	swear	O	O
386	734	2	that	O	O
386	734	3	he	O	O
386	734	4	might	O	O
386	734	5	have	O	O
386	734	6	twisted	O	O
386	734	7	it	O	O
386	734	8	off	O	O
386	734	9	had	O	O
386	734	10	I	O	O
386	734	11	understood	O	O
386	734	12	what	O	O
386	734	13	it	O	O
386	734	14	would	O	O
386	734	15	mean	O	O
386	734	16	to	O	O
386	734	17	Garcia	O	O
386	734	18	.	O	O
387	735	0	Lopez	O	O
387	735	1	addressed	O	O
387	735	2	the	O	O
387	735	3	note	O	O
387	735	4	which	O	O
387	735	5	I	O	O
387	735	6	had	O	O
387	735	7	written	O	O
387	735	8	,	O	O
387	735	9	sealed	O	O
387	735	10	it	O	O
387	735	11	with	O	O
387	735	12	his	O	O
